Avi TimeStamp, Frame,Spot x,Spot y,Pupil x,Pupil y,Pupil r,Scene x,Scene y,Mouse x, Mouse y
 0:00:00.35, 78271, 276.68,185.76,174.91,202.77,45.22,-98.12,430.04,336.00,562.00
 0:00:00.40, 78272, 270.61,182.64,152.76,193.67,38.32,-154.47,444.97,336.00,562.00
 0:00:00.45, 78273, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.51, 78274, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.55, 78275, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.60, 78276, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.64, 78277, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.69, 78278, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.73, 78279, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.77, 78280, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.82, 78281, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.86, 78282, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.91, 78283, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.95, 78284, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:00.00, 78285, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.04, 78286, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.09, 78287, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.13, 78288, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.18, 78289, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.22, 78290, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.27, 78291, 306.98,195.53,-2000.00,-2000.00,-2000.00,1.68,392.89,336.00,562.00
 0:00:01.33, 78292, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.39, 78293, 289.83,213.22,-2000.00,-2000.00,-2000.00,-71.95,321.47,336.00,562.00
 0:00:01.50, 78294, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.55, 78295, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.60, 78296, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.64, 78297, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.69, 78298, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.74, 78299, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.79, 78300, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.84, 78301, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.89, 78302, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.94, 78303, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:01.99, 78304, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.04, 78305, 238.00,348.14,-2000.00,-2000.00,-2000.00,-294.49,-223.32,336.00,562.00
 0:00:02.09, 78306, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.14, 78307, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.19, 78308, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.23, 78309, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.28, 78310, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.33, 78311, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.38, 78312, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.43, 78313, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.48, 78314, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.53, 78315, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.58, 78316, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.63, 78317, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.67, 78318, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.72, 78319, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.77, 78320, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.82, 78321, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.87, 78322, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.92, 78323, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:02.97, 78324, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.02, 78325, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.06, 78326, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.11, 78327, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.16, 78328, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.21, 78329, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.26, 78330, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.31, 78331, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.36, 78332, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.41, 78333, 371.15,211.92,-2000.00,-2000.00,-2000.00,277.15,326.74,336.00,562.00
 0:00:03.46, 78334, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.51, 78335, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.56, 78336, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.60, 78337, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.65, 78338, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.70, 78339, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.75, 78340, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.80, 78341, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.85, 78342, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.90, 78343, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.95, 78344, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:03.00, 78345, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.04, 78346, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.09, 78347, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.14, 78348, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.19, 78349, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.24, 78350, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.29, 78351, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.34, 78352, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.39, 78353, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.44, 78354, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.48, 78355, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.53, 78356, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.58, 78357, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.63, 78358, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.68, 78359, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.73, 78360, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.78, 78361, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.83, 78362, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.88, 78363, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.93, 78364, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:04.98, 78365, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.02, 78366, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.07, 78367, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.12, 78368, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.17, 78369, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.21, 78370, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.26, 78371, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.31, 78372, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.36, 78373, 303.91,190.23,-2000.00,-2000.00,-2000.00,-11.51,414.29,336.00,562.00
 0:00:05.41, 78374, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.46, 78375, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.51, 78376, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.56, 78377, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.61, 78378, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.65, 78379, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,336.00,562.00
 0:00:05.70, 78380, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,151.00,267.00
 0:00:05.75, 78381, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,69.00,72.00
 0:00:05.80, 78382, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,22.00
 0:00:05.85, 78383, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,21.00
 0:00:05.90, 78384, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,34.00,21.00
 0:00:05.95, 78385, 300.85,201.78,-2000.00,-2000.00,-2000.00,-24.67,367.68,32.00,21.00
 0:00:06.00, 78386, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,32.00,21.00
 0:00:06.05, 78387, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,32.00,15.00
 0:00:06.10, 78388, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:06.15, 78389, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:06.20, 78390, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:06.24, 78391, 336.31,224.55,-2000.00,-2000.00,-2000.00,127.60,275.75,39.00,2.00
 0:00:06.29, 78392, 373.49,225.98,-2000.00,-2000.00,-2000.00,287.23,269.95,39.00,2.00
 0:00:06.34, 78393, 383.85,227.45,-2000.00,-2000.00,-2000.00,331.69,264.01,39.00,2.00
 0:00:06.39, 78394, 385.55,226.26,-2000.00,-2000.00,-2000.00,339.00,268.81,39.00,2.00
 0:00:06.44, 78395, 387.04,226.90,-2000.00,-2000.00,-2000.00,345.41,266.23,39.00,2.00
 0:00:06.49, 78396, 391.10,238.39,-2000.00,-2000.00,-2000.00,362.82,219.83,39.00,2.00
 0:00:06.54, 78397, 390.14,237.15,-2000.00,-2000.00,-2000.00,358.69,224.85,39.00,2.00
 0:00:06.59, 78398, 389.08,240.52,-2000.00,-2000.00,-2000.00,354.15,211.24,39.00,2.00
 0:00:06.64, 78399, 388.58,239.60,-2000.00,-2000.00,-2000.00,352.02,214.96,39.00,2.00
 0:00:06.69, 78400, 391.15,238.75,-2000.00,-2000.00,-2000.00,363.06,218.41,39.00,2.00
 0:00:06.74, 78401, 390.32,235.72,-2000.00,-2000.00,-2000.00,359.47,230.63,39.00,2.00
 0:00:06.79, 78402, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:06.84, 78403, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:06.89, 78404, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:06.94, 78405, 389.82,213.18,-2000.00,-2000.00,-2000.00,357.32,321.63,39.00,2.00
 0:00:06.00, 78406, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.05, 78407, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.09, 78408, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.14, 78409, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.19, 78410, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.23, 78411, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.28, 78412, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.33, 78413, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.38, 78414, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.43, 78415, 385.59,232.49,-2000.00,-2000.00,-2000.00,339.16,243.65,39.00,2.00
 0:00:07.47, 78416, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.52, 78417, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.57, 78418, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.62, 78419, 377.88,233.31,404.32,331.62,49.84,374.71,278.58,39.00,2.00
 0:00:07.67, 78420, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.71, 78421, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.76, 78422, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.81, 78423, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.86, 78424, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.90, 78425, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:07.95, 78426, 378.43,239.67,409.23,335.82,50.01,428.03,291.94,39.00,2.00
 0:00:08.00, 78427, 375.31,233.21,-2000.00,-2000.00,-2000.00,414.64,318.00,39.00,2.00
 0:00:08.05, 78428, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:08.09, 78429, 405.12,216.08,-2000.00,-2000.00,-2000.00,542.59,387.19,39.00,2.00
 0:00:08.14, 78430, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:08.19, 78431, 310.37,201.21,-2000.00,-2000.00,-2000.00,135.81,447.22,39.00,2.00
 0:00:08.23, 78432, 311.24,200.78,-2000.00,-2000.00,-2000.00,139.55,448.97,39.00,2.00
 0:00:08.28, 78433, 310.50,202.76,-2000.00,-2000.00,-2000.00,136.37,440.96,39.00,2.00
 0:00:08.33, 78434, 310.15,201.78,-2000.00,-2000.00,-2000.00,134.88,444.91,39.00,2.00
 0:00:08.39, 78435, 309.73,200.94,-2000.00,-2000.00,-2000.00,133.05,448.33,39.00,2.00
 0:00:08.44, 78436, 309.56,198.00,-2000.00,-2000.00,-2000.00,132.32,460.18,39.00,2.00
 0:00:08.49, 78437, 309.27,197.00,-2000.00,-2000.00,-2000.00,131.08,464.22,39.00,2.00
 0:00:08.54, 78438, 308.92,200.00,-2000.00,-2000.00,-2000.00,129.57,452.11,39.00,2.00
 0:00:08.59, 78439, 308.54,201.96,-2000.00,-2000.00,-2000.00,127.97,444.21,39.00,2.00
 0:00:08.64, 78440, 307.91,201.81,-2000.00,-2000.00,-2000.00,125.24,444.78,39.00,2.00
 0:00:08.69, 78441, 426.25,227.25,-2000.00,-2000.00,-2000.00,633.33,342.07,39.00,2.00
 0:00:08.74, 78442, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:08.79, 78443, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:08.84, 78444, 279.83,252.91,-2000.00,-2000.00,-2000.00,4.71,238.46,39.00,2.00
 0:00:08.89, 78445, 276.95,258.94,216.56,318.20,49.71,42.11,316.69,39.00,2.00
 0:00:08.98, 78446, 274.71,260.44,-2000.00,-2000.00,-2000.00,32.49,310.63,39.00,2.00
 0:00:09.03, 78447, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:09.08, 78448, 277.46,258.05,-2000.00,-2000.00,-2000.00,44.30,320.29,39.00,2.00
 0:00:09.13, 78449, 276.75,257.07,210.33,318.47,45.82,47.95,363.26,39.00,2.00
 0:00:09.17, 78450, 275.39,254.85,208.24,315.01,46.33,36.21,363.93,39.00,2.00
 0:00:09.22, 78451, 272.77,259.25,203.96,315.99,45.86,28.93,359.50,39.00,2.00
 0:00:09.27, 78452, 272.21,261.04,204.45,319.39,46.82,32.47,363.11,39.00,2.00
 0:00:09.32, 78453, 272.70,260.29,206.57,316.10,45.93,39.78,368.45,39.00,2.00
 0:00:09.37, 78454, 271.71,264.00,206.79,319.85,46.14,43.12,363.79,39.00,2.00
 0:00:09.42, 78455, 271.67,263.49,207.13,325.08,47.49,47.12,363.07,39.00,2.00
 0:00:09.46, 78456, 272.34,262.53,206.67,317.53,46.15,45.60,367.82,39.00,2.00
 0:00:09.51, 78457, 272.97,262.17,207.97,316.64,46.64,45.83,371.27,39.00,2.00
 0:00:09.56, 78458, 273.71,261.85,206.58,316.00,46.08,41.19,371.86,39.00,2.00
 0:00:09.60, 78459, 277.06,255.85,212.56,312.48,47.49,49.14,376.97,39.00,2.00
 0:00:09.65, 78460, 277.15,255.12,212.59,312.33,47.13,47.85,367.86,39.00,2.00
 0:00:09.70, 78461, 277.42,254.64,212.67,318.35,48.25,47.53,359.97,39.00,2.00
 0:00:09.75, 78462, 277.55,253.67,212.94,312.17,47.70,47.43,362.81,39.00,2.00
 0:00:09.79, 78463, 277.11,256.35,213.64,314.99,47.93,49.88,360.63,39.00,2.00
 0:00:09.84, 78464, 277.26,258.90,214.77,323.23,48.14,54.89,354.39,39.00,2.00
 0:00:09.89, 78465, 278.88,260.69,-2000.00,-2000.00,-2000.00,61.83,347.14,39.00,2.00
 0:00:09.94, 78466, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:09.98, 78467, 322.33,252.27,-2000.00,-2000.00,-2000.00,248.39,381.16,39.00,2.00
 0:00:10.03, 78468, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.07, 78469, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.12, 78470, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.16, 78471, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.21, 78472, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.26, 78473, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.31, 78474, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.35, 78475, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.40, 78476, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.45, 78477, 316.97,249.08,-2000.00,-2000.00,-2000.00,225.36,394.05,39.00,2.00
 0:00:10.50, 78478, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.55, 78479, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.60, 78480, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.65, 78481, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.70, 78482, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.74, 78483, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.79, 78484, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.84, 78485, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.89, 78486, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.94, 78487, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:10.99, 78488, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:11.04, 78489, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
 0:00:11.09, 78490, 371.75,239.15,-2000.00,-2000.00,-2000.00,460.57,434.12,39.00,2.00
 0:00:11.14, 78491, 372.69,242.46,-2000.00,-2000.00,-2000.00,464.62,420.76,39.00,2.00
 0:00:11.19, 78492, 373.08,244.47,-2000.00,-2000.00,-2000.00,466.27,412.66,39.00,2.00
 0:00:11.24, 78493, 374.55,244.59,-2000.00,-2000.00,-2000.00,472.57,412.16,39.00,2.00
 0:00:11.30, 78494, 375.40,246.41,-2000.00,-2000.00,-2000.00,476.23,404.82,39.00,2.00
 0:00:11.35, 78495, 376.44,246.93,-2000.00,-2000.00,-2000.00,480.71,402.72,39.00,2.00
 0:00:11.40, 78496, 376.56,248.73,-2000.00,-2000.00,-2000.00,481.23,395.46,39.00,2.00
 0:00:11.45, 78497, 376.95,249.37,-2000.00,-2000.00,-2000.00,482.89,392.87,39.00,2.00
 0:00:11.50, 78498, 376.32,253.07,-2000.00,-2000.00,-2000.00,480.18,377.91,39.00,2.00
 0:00:11.56, 78499, 281.30,205.71,-2000.00,-2000.00,-2000.00,72.22,569.16,39.00,2.00
 0:00:11.62, 78500, -2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,-2000.00,39.00,2.00
